URLs Downloaded, Size, # of outlinks found, Content-type
https://www.wsj.com/articles/more-men-are-wearing-makeup-than-you-thinkheres-why-1523626771?mod=article_inline,1033434,261,text/html
https://www.wsj.com/articles/billion-dollar-cybersecurity-startup-cylance-raises-120-million-1529433161?mod=article_inline&page=1&pos=1,56409,40,text/html
https://www.wsj.com/articles/is-the-phillips-curve-dead-and-other-questions-for-the-fed-1525388237,1032050,257,text/html
https://www.wsj.com/articles/audax-groups-talks-to-explore-stake-sale-end-with-no-deal-1512381600,1029686,257,text/html
https://www.wsj.com/amp/articles/is-the-phillips-curve-dead-and-other-questions-for-the-fed-1525388237,49451,25,text/html
https://www.wsj.com/amp/articles/in-sicario-emily-blunt-takes-on-a-dark-war-on-drugs-1441904702,50149,30,text/html
https://www.wsj.com/articles/as-risk-of-war-looms-south-korea-weighs-changing-the-draft-1511611201?mod=article_inline,1032373,259,text/html
https://www.wsj.com/amp/articles/survey-whats-your-routine-to-avoid-jet-lag-1534370304,41086,26,text/html
https://www.wsj.com/articles/tiffany-ceo-frederic-cumenal-stepping-down-1486332945?mod=article_inline,1031891,259,text/html
https://www.wsj.com/articles/bestselling-author-tom-clancy-dead-at-66-1380727392,1032486,260,text/html
https://www.wsj.com/articles/korean-beauty-firm-rides-k-pop-wave-1411947521?mod=article_inline,1030773,261,text/html
https://www.wsj.com/articles/in-sicario-emily-blunt-takes-on-a-dark-war-on-drugs-1441904702,1031917,258,text/html
https://www.wsj.com/articles/gucci-profit-soars-on-surging-demand-for-luxury-items-1532630488?mod=article_inline,1032947,262,text/html
https://www.wsj.com/articles/new-york-fed-picks-john-williams-as-president-1522773002,1032493,260,text/html
https://www.wsj.com/articles/colony-capitals-bid-for-some-abraaj-assets-is-rejected-1531487810,1032926,260,text/html
https://www.wsj.com/amp/articles/fans-flock-to-pearl-jam-exhibit-in-seattle-1534340520,53856,34,text/html
https://www.wsj.com/amp/articles/germany-vetoes-chinese-purchase-of-leifeld-metal-spinning-1532624172,48558,28,text/html
https://www.wsj.com/articles/tiffany-taps-alessandro-bogliolo-to-be-its-new-ceo-1499947164?mod=article_inline,1033581,259,text/html
https://www.wsj.com/articles/popes-accuser-sparks-deep-divisions-within-church-1536053902?mod=article_inline,1033164,261,text/html
https://www.wsj.com/articles/the-new-tech-avengers-1530285064?mod=article_inline,955598,35,text/html
https://www.wsj.com/articles/mistakes-to-avoid-when-filling-out-the-css-profile-for-college-financial-aid-1505096040?mod=article_inline,1056639,291,text/html
https://www.wsj.com/amp/articles/new-york-fed-picks-john-williams-as-president-1522773002,54255,32,text/html
https://www.wsj.com/articles/jack-mas-private-equity-firm-collects-2-5-billion-for-latest-fund-1533580066,1031757,260,text/html
https://www.wsj.com/articles/toll-brothers-profit-jumps-as-buyers-continue-spending-on-luxury-homes-1534858353?mod=article_inline,1035128,262,text/html
https://www.wsj.com/articles/help-for-home-buyers-burdened-by-student-debt-1497233220?mod=article_inline,1055337,289,text/html
https://www.wsj.com/articles/big-brewer-makes-a-play-for-marijuana-beverages-1509300002?mod=article_inline,1034683,264,text/html
https://www.wsj.com/articles/the-real-estate-developer-who-took-on-the-tech-giants-1530308857?mod=article_inline,1034193,262,text/html
https://www.wsj.com/articles/pope-francis-urged-to-resign-over-mccarrick-sexual-abuse-scandal-1535286713?mod=article_inline,1035855,261,text/html
https://www.wsj.com/articles/rio-tinto-other-miners-get-pickup-from-prices-1486209601?mod=article_inline,1031695,260,text/html
https://www.wsj.com/articles/the-best-and-worst-frequent-flier-programs-for-free-seats-for-2017-1495034471?mod=article_inline,1036383,262,text/html
https://www.wsj.com/articles/does-it-pay-to-double-major-1486955101?mod=article_inline,1053500,289,text/html
https://www.wsj.com/articles/scf-partners-closes-oil-field-services-fund-with-800-million-1524137401,1030696,258,text/html
https://www.wsj.com/articles/turkeys-erdogan-warns-he-wont-tolerate-high-rates-for-long-1536918345,1031735,259,text/html
https://www.wsj.com/articles/the-airport-lounge-arms-race-1394047317?mod=article_inline,1032118,259,text/html
https://www.wsj.com/articles/rio-tintos-iron-ore-shipments-fall-sharply-1461022685?mod=article_inline,1032257,260,text/html
https://www.wsj.com/amp/articles/donald-glover-and-the-making-of-fx-hit-atlanta-1475176860,52142,33,text/html
https://www.wsj.com/articles/california-rushes-to-tighten-data-privacy-restrictions-1530190800?mod=article_inline&page=1&pos=20,1032574,258,text/html
https://www.wsj.com/articles/with-marriott-starwood-deal-what-happens-to-loyalty-programs-1447705814?mod=article_inline,1032677,259,text/html
https://www.wsj.com/amp/articles/turkeys-erdogan-warns-he-wont-tolerate-high-rates-for-long-1536918345,50045,33,text/html
https://www.wsj.com/articles/abraajs-north-africa-fund-wants-to-split-from-parent-1533314494,1032968,260,text/html
https://www.wsj.com/articles/de-blasio-to-speak-before-iowa-political-group-next-month-1511218017?mod=article_inline,1031791,260,text/html
https://www.wsj.com/articles/what-to-consider-before-you-buy-a-vacation-home-1497233400?mod=article_inline,1053416,289,text/html
https://www.wsj.com/articles/data-firms-wikileaks-outreach-came-as-it-joined-trump-campaign-1510339346?mod=article_inline&page=1&pos=8,1034947,260,text/html
https://www.wsj.com/articles/wal-mart-kroger-impose-more-fines-on-suppliers-for-missed-deliveries-1511784000?mod=article_inline,1038605,266,text/html
https://www.wsj.com/articles/donald-glover-and-the-making-of-fx-hit-atlanta-1475176860,1032235,261,text/html
https://www.wsj.com/articles/rio-tinto-digs-up-record-volumes-of-iron-ore-in-australia-1421705710?mod=article_inline,1033140,261,text/html
https://www.wsj.com/articles/data-firm-employed-by-trump-campaign-sees-star-wane-1510655581?mod=article_inline&page=1&pos=5,1033856,260,text/html
https://www.wsj.com/articles/bill-de-blasio-vows-to-stand-up-to-donald-trump-1479756983?mod=article_inline,1033723,261,text/html
https://www.wsj.com/articles/beware-of-winging-your-retirement-1497017446?mod=article_inline,1053872,289,text/html
https://www.wsj.com/articles/actis-launches-20-year-infrastructure-fund-1507042154,1028482,257,text/html
https://www.wsj.com/articles/trump-administration-sanctions-russians-for-interference-in-u-s-elections-1521124200?mod=article_inline&page=1&pos=9,1035380,260,text/html
https://www.wsj.com/articles/SB10001424052970204012004577070653368266084,1025694,257,text/html
https://www.wsj.com/amp/articles/mattel-ditches-high-tech-barbies-goes-back-to-basics-1518810417,49473,32,text/html
https://www.wsj.com/amp/articles/wal-mart-tightens-delivery-windows-for-suppliers-1517266620,49630,33,text/html
https://www.wsj.com/news/types/the-arena,614848,242,text/html
https://www.wsj.com/articles/mueller-sought-emails-of-trump-campaign-data-firm-1513296899?mod=article_inline&page=1&pos=3,1034682,260,text/html
https://www.wsj.com/articles/the-latest-office-perk-help-managing-your-financial-life-1497233341?mod=article_inline,1055894,291,text/html
https://www.wsj.com/articles/encap-amasses-new-7-billion-fund-to-invest-in-the-oil-patch-1512388800,1031384,259,text/html
https://www.wsj.com/articles/de-blasio-seeks-a-national-reboot-1469582202?mod=article_inline,1033649,261,text/html
https://www.wsj.com/articles/wal-mart-has-a-new-ally-in-fight-with-amazon-japans-rakuten-1516930260?mod=article_inline,1035386,264,text/html
https://www.wsj.com/articles/facebook-cut-russia-out-of-april-report-on-election-influence-1507253503?mod=article_inline,1034697,263,text/html
https://www.wsj.com/articles/teachout-has-trump-on-her-mind-as-she-makes-run-for-attorney-general-1528232347?mod=article_inline,1032395,259,text/html
https://www.wsj.com/articles/new-york-mayor-bill-de-blasio-turns-to-radio-to-lift-his-ratings-1449441201?mod=article_inline,1033743,261,text/html
https://www.wsj.com/articles/mattel-ditches-high-tech-barbies-goes-back-to-basics-1518810417,1031407,259,text/html
https://www.wsj.com/articles/quantum-energy-collects-5-6-billion-for-its-latest-fund-1533641400,1031254,260,text/html
https://www.wsj.com/articles/tax-moves-to-make-noweven-if-congress-ends-up-changing-nothing-1497233160?mod=article_inline,1054516,289,text/html
https://www.wsj.com/articles/new-york-governor-andrew-cuomo-calls-for-resignation-of-attorney-general-eric-schneiderman-1525741156?mod=article_inline,1034498,261,text/html
https://www.wsj.com/articles/walmarts-online-sales-growth-slows-1519129573?mod=article_inline,1034318,262,text/html
https://www.wsj.com/articles/competition-heats-up-for-brazilian-pipeline-business-1520445600?mod=article_inline&page=1&pos=3,1031553,259,text/html
https://www.wsj.com/articles/u-s-regulators-to-close-tesla-autopilot-probe-1484845021?mod=article_inline,1034029,262,text/html
https://www.wsj.com/articles/southwest-captain-former-navy-pilot-praised-for-calm-amid-catastrophe-1524065513?mod=article_inline,1034821,260,text/html
https://www.wsj.com/articles/clearlake-raises-over-3-6-billion-for-its-latest-fund-1521194401,1031003,260,text/html
https://www.wsj.com/articles/no-headline-available-1381305093?mod=article_inline,1032310,262,text/html
https://www.wsj.com/articles/hershey-names-patricia-a-little-as-financial-chief-1424991208,1031051,256,text/html
https://www.wsj.com/articles/frequent-fliers-hunt-for-loopholes-in-new-mile-award-programs-1416516904?mod=article_inline,1034973,262,text/html
https://www.wsj.com/articles/tesla-draws-scrutiny-from-regulators-after-autopilot-feature-is-linked-to-a-death-1467319355?mod=article_inline,1036721,260,text/html
https://www.wsj.com/articles/garcias-take-eig-looks-to-expand-its-bet-in-brazil-1520512200?mod=article_inline,64494,56,text/html
https://www.wsj.com/articles/how-united-and-delta-manage-overbooked-flights-differently-1491951711?mod=article_inline,1034544,262,text/html
https://www.wsj.com/amp/articles/david-sedaris-on-a-12-page-attention-span-1527091045,46624,26,text/html
https://www.wsj.com/articles/a-new-surprise-airline-ticket-fee-1505311888?mod=article_inline,1034513,262,text/html
https://www.wsj.com/articles/walmart-in-talks-to-merge-asda-with-u-k-grocer-sainsbury-1524924628?mod=article_inline,1036293,266,text/html
https://www.wsj.com/articles/thomas-h-lee-seeks-3-billion-for-eighth-fund-1508238000,1032997,262,text/html
https://www.wsj.com/articles/hate-basic-economy-fares-more-are-coming-1502289610?mod=article_inline,1034242,262,text/html
https://www.wsj.com/amp/articles/hersheys-sales-rise-on-skinnypop-acquisition-1532609310,49086,30,text/html
https://www.wsj.com/articles/after-united-what-comes-next-for-fliers-1492023938?mod=article_inline,1033712,262,text/html
https://www.wsj.com/articles/streaming-tv-and-podcasting-feed-into-a-fast-growing-talk-show-universe-1519223114,1033933,261,text/html
https://www.wsj.com/articles/uber-suspends-self-driving-vehicle-program-after-accident-1490468860?mod=article_inline,1033095,261,text/html
https://www.wsj.com/articles/hersheys-sales-rise-on-skinnypop-acquisition-1532609310,1033247,259,text/html
https://www.wsj.com/articles/your-new-business-class-seat-isnt-ready-but-heres-a-pillow-1512570601?mod=article_inline,954696,37,text/html
https://www.wsj.com/articles/neuberger-berman-arm-secures-4-6-billion-so-far-to-buy-stakes-in-private-equity-firms-1523273400,1032965,259,text/html
https://www.wsj.com/articles/wal-mart-doubles-down-in-brazil-despite-sluggish-sales-1489327201?mod=article_inline,1032574,258,text/html
https://www.wsj.com/articles/rating-a-semi-accidental-president-1493160586,1030623,258,text/html
https://www.wsj.com/amp/articles/streaming-tv-and-podcasting-feed-into-a-fast-growing-talk-show-universe-1519223114,56126,35,text/html
https://www.wsj.com/articles/how-to-financially-protect-the-stay-at-home-spouse-1522029960?mod=article_inline,1056031,292,text/html
https://www.wsj.com/amp/articles/rating-a-semi-accidental-president-1493160586,48914,24,text/html
https://www.wsj.com/articles/las-vegas-shooting-leaves-several-people-injured-1506927071?mod=article_inline,1036132,264,text/html
https://www.wsj.com/articles/wal-mart-in-talks-to-invest-in-indian-startup-flipkart-1475071129?mod=article_inline,1036170,265,text/html
https://www.wsj.com/articles/insight-venture-partners-raises-6-3-billion-for-10th-fund-1531952351,1032376,260,text/html
https://www.wsj.com/articles/no-headline-available-1384384592?mod=article_inline,1032282,262,text/html
https://www.wsj.com/articles/meet-pro-growth-donald-trump-1478911008,1030645,258,text/html
https://www.wsj.com/articles/philadelphia-community-leaders-push-starbucks-to-address-racial-injustice-1524083356?mod=article_inline,1034664,260,text/html
https://www.wsj.com/amp/articles/benedict-cumberbatch-and-the-imitation-game-1416495171,52335,26,text/html
https://www.wsj.com/articles/it-may-pay-to-fight-irs-penalties-1522030020?mod=article_inline,1055869,289,text/html
https://www.wsj.com/articles/SB10001424127887324564704578625760023553122?mod=article_inline,1032905,261,text/html
https://www.wsj.com/articles/chinese-private-equity-firm-cdh-eyes-2-billion-for-latest-fund-1512130706,1030496,258,text/html
https://www.wsj.com/articles/bezos-invests-billions-to-make-amazon-a-top-e-commerce-player-in-india-1479384001?mod=article_inline,1035303,262,text/html
https://www.wsj.com/articles/SB10001424052970203718504577178914179166208,1027986,256,text/html
https://www.wsj.com/articles/saving-more-for-retirement-vs-work-longer-1522029780?mod=article_inline,1054073,289,text/html
https://www.wsj.com/articles/southwest-jet-makes-emergency-landing-in-philadelphia-1523985825?mod=article_inline,1037868,263,text/html
https://www.wsj.com/amp/articles/meet-pro-growth-donald-trump-1478911008,50014,29,text/html
https://www.wsj.com/articles/six-questions-to-ask-a-financial-adviser-about-fees-1522030140?mod=article_inline,1055031,289,text/html
https://www.wsj.com/articles/trouble-at-the-office-baseball-can-help-1528724159?mod=article_inline,1076373,267,text/html
https://www.wsj.com/amp/articles/emmys-gain-clout-in-a-rejiggered-tv-landscape-1505646003,55834,28,text/html
https://www.wsj.com/amp/articles/u-s-hiring-strong-in-june-unemployment-rate-rises-as-more-enter-labor-force-1530880292,58677,37,text/html
https://www.wsj.com/articles/SB123241509322796411?mod=article_inline,1028126,258,text/html
https://www.wsj.com/articles/cocktails-win-liquor-consumption-around-the-world-outpaces-wine-and-beer-1497519008?mod=article_inline,1036753,264,text/html
https://www.wsj.com/amp/articles/as-the-fed-moves-rates-higher-the-ecb-charts-its-own-course-1532432120,51106,33,text/html
https://www.wsj.com/articles/beyond-the-70-80-rule-how-much-do-you-really-need-in-retirement-1521732162?mod=article_inline,1055356,289,text/html
https://www.wsj.com/articles/southwest-accident-puts-focus-on-widely-used-engine-1524053639?mod=article_inline,1036049,262,text/html
https://www.wsj.com/articles/staples-nears-deal-with-sycamore-for-more-than-6-5-billion-1498680150?mod=article_inline,1034648,263,text/html
https://www.wsj.com/articles/new-routes-mean-more-noise-for-some-homes-near-airports-1447270823?mod=article_inline,1034365,262,text/html
https://www.wsj.com/articles/where-work-and-networking-intersect-1385950366?mod=article_inline&page=1&pos=16&tesla=y,1030113,259,text/html
https://www.wsj.com/articles/emmys-gain-clout-in-a-rejiggered-tv-landscape-1505646003,1034503,261,text/html
https://www.wsj.com/articles/two-dozen-funerals-in-one-texas-town-1510426112?mod=article_inline,1031558,260,text/html
https://www.wsj.com/articles/u-n-agency-blasts-facebook-over-video-of-migrants-being-threatened-in-libya-1503875295?mod=article_inline,1032947,261,text/html
https://www.wsj.com/articles/should-social-security-be-privatized-1490582138?mod=article_inline,1054000,289,text/html
https://www.wsj.com/articles/as-the-fed-moves-rates-higher-the-ecb-charts-its-own-course-1532432120,1032797,259,text/html
https://www.wsj.com/articles/SB10001424052702303448404577409923406193162?mod=article_inline,1032831,258,text/html
https://www.wsj.com/articles/even-elite-frequent-fliers-find-fewer-airline-perks-1496848060?mod=article_inline,1034355,262,text/html
https://www.wsj.com/articles/hurricane-harvey-inundates-houston-with-widespread-flooding-1503841506?mod=article_inline,1286459,281,text/html
https://www.wsj.com/articles/soho-farmhouse-a-proper-english-rural-retreat-1439577242?mod=article_inline&page=1&pos=20,1090061,271,text/html
https://www.wsj.com/articles/SB124208754280908923?mod=article_inline,1028117,258,text/html
https://www.wsj.com/articles/freshdirect-updates-delivery-service-1452646806?mod=article_inline,1033040,261,text/html
https://www.wsj.com/amp/articles/decision-time-for-marriott-and-starwood-1529426296,45862,34,text/html
https://www.wsj.com/articles/facebook-battles-new-criticism-after-u-s-indictment-against-russians-1519066080?mod=article_inline,1037618,265,text/html
https://www.wsj.com/amp/articles/the-last-temptation-of-elon-musk-1527029093,48924,28,text/html
https://www.wsj.com/articles/the-travel-credit-cards-that-carry-you-farthest-1523451757?mod=article_inline,1033831,262,text/html
https://www.wsj.com/articles/ppg-investigating-internal-report-of-accounting-violations-1524149518,1032145,260,text/html
https://www.wsj.com/articles/SB10001424052748703960004575427143390869962?mod=article_inline,1029389,258,text/html
https://www.wsj.com/articles/alaska-airlines-virgin-america-merger-tests-what-fliers-really-want-1462380552?mod=article_inline,1035016,262,text/html
https://www.wsj.com/articles/weight-watchers-plan-dont-call-it-a-diet-1449441791?mod=article_inline,1032817,260,text/html
https://www.wsj.com/amp/articles/ppg-investigating-internal-report-of-accounting-violations-1524149518,48093,28,text/html
https://www.wsj.com/articles/SB10001424052970204618704576640931800937612?mod=article_inline,1030778,258,text/html
https://www.wsj.com/articles/last-years-nightmare-this-years-boom-markets-ignore-italy-risk-1517397703,1032938,260,text/html
https://www.wsj.com/articles/facebooks-disclosure-about-russian-political-ads-sparks-debate-on-transparency-1504878093?mod=article_inline,1036285,264,text/html
https://www.wsj.com/articles/novelist8217s-memoir-fiction-to-fact-1389234385?mod=article_inline,1029392,259,text/html
https://www.wsj.com/articles/winners-in-traditional-retailing-are-also-winning-online-1528450201?mod=article_inline,1033576,258,text/html
https://www.wsj.com/articles/u-s-airlines-shift-to-smaller-jets-for-many-domestic-flights-1429119094?mod=article_inline,1034248,259,text/html
https://www.wsj.com/articles/SB10001424052702303661904576452293185100906?mod=article_inline,1028992,258,text/html
https://www.wsj.com/articles/a-walk-in-queens-with-gary-shteyngartweekend-confidential-alexandra-wolfe-1388709270?mod=article_inline,1030866,259,text/html
https://www.wsj.com/amp/articles/six-more-books-to-read-this-winter-1515523547,57259,33,text/html
https://www.wsj.com/articles/21st-century-fox-raises-offer-for-sky-1531289773?mod=article_inline,1036356,264,text/html
https://www.wsj.com/amp/articles/leakgate-finds-its-joe-mccarthy-1490137325,49317,26,text/html
https://www.wsj.com/articles/time-to-rethink-your-airline-credit-card-1451498323?mod=article_inline,1034789,262,text/html
https://www.wsj.com/articles/SB10001424052748703724104575379562245765930?mod=article_inline,1028266,258,text/html
https://www.wsj.com/articles/mark-zuckerbergs-statement-on-data-use-by-cambridge-analytic-1521661800?mod=article_inline,1031572,259,text/html
https://www.wsj.com/articles/discount-business-class-thank-jetblue-1488990556?mod=article_inline,1032377,262,text/html
https://www.wsj.com/articles/struggling-to-keep-up-in-holiday-season-ups-to-invest-in-operations-1517491075?mod=article_inline,1033737,261,text/html
https://www.wsj.com/articles/book-review-8216little-failure8217-by-gary-shteyngart-1389388413?mod=article_inline,1030107,258,text/html
https://www.wsj.com/articles/how-to-keep-facebook-from-oversharing-your-info-1521668940,1035927,259,text/html
https://www.wsj.com/articles/why-does-kanye-west-dress-like-a-construction-worker-1522164122?mod=article_inline,1031372,262,text/html
https://www.wsj.com/articles/leakgate-finds-its-joe-mccarthy-1490137325,1030016,258,text/html
https://www.wsj.com/articles/strong-consumption-is-breathing-new-life-intoretail-stocks-1535025600?mod=article_inline&page=3&pos=5,1035269,261,text/html
https://www.wsj.com/articles/turkey-raises-interest-rate-at-odds-with-erdogans-pledge-1528371725,1032560,259,text/html
https://www.wsj.com/articles/plunge-in-facebook-stock-unleashes-near-record-trading-of-options-1521654027?mod=article_inline,1035585,260,text/html
https://www.wsj.com/articles/where-will-banks-go-after-brexit-frankfurt-takes-early-lead-1500462643?mod=article_inline,1032455,260,text/html
https://www.wsj.com/articles/bojs-kataoka-voices-opposition-to-latest-policy-tweaks-1536201033,1032030,259,text/html
https://www.wsj.com/articles/teamsters-vote-to-authorize-strike-as-ups-contract-talks-heat-up-1528246826?mod=article_inline,1033973,260,text/html
https://www.wsj.com/amp/articles/turkey-raises-interest-rate-at-odds-with-erdogans-pledge-1528371725,48613,34,text/html
https://www.wsj.com/articles/next-worry-for-facebook-disenchanted-users-1521717883?mod=article_inline&page=1&pos=2,1034761,260,text/html
https://www.wsj.com/articles/on-primary-day-new-yorkers-presented-with-crowded-attorney-general-field-1536871957?mod=article_inline,1034003,261,text/html
https://www.wsj.com/articles/usa-swimming-flips-for-multisport-youth-athletes-1530538198,1035158,258,text/html
https://www.wsj.com/articles/how-to-keep-facebook-from-oversharing-your-info-1521668940?mod=article_inline,1036175,260,text/html
https://www.wsj.com/amp/articles/wallis-in-love-challenges-a-royal-love-story-1518450496,52446,29,text/html
https://www.wsj.com/amp/articles/bojs-kataoka-voices-opposition-to-latest-policy-tweaks-1536201033,44941,26,text/html
https://www.wsj.com/?mod=article_inline,954285,393,text/html
https://www.wsj.com/articles/e-commerce-boosts-u-s-shipping-networks-1512060088?mod=article_inline,1049108,264,text/html
https://www.wsj.com/articles/atlantic-city-inches-closer-to-bankruptcy-1462497696?mod=article_inline,1034958,261,text/html
https://www.wsj.com/articles/facebook-is-pummeled-by-user-data-blowback-1521561322?mod=article_inline,1036341,263,text/html
https://www.wsj.com/articles/facebooks-currency-devalued-along-with-user-trust-1521624600?mod=article_inline,1032463,259,text/html
https://www.wsj.com/articles/the-new-wave-of-supercharged-swim-classes-1536071596,1032663,258,text/html
https://www.wsj.com/articles/day-of-reckoning-for-democratic-state-senators-who-once-aligned-with-republicans-1536881230?mod=article_inline,1034844,260,text/html
https://www.wsj.com/articles/united-suspends-cargo-program-for-pets-1521550841?mod=article_inline,1033064,260,text/html
https://www.wsj.com/articles/would-legalized-sports-betting-help-states-get-out-of-the-hole-1523098801?mod=article_inline,1033025,261,text/html
https://www.wsj.com/articles/ups-overwhelmed-by-online-orders-warns-of-some-delivery-delays-1512496479?mod=article_inline,1034734,260,text/html
https://www.wsj.com/articles/cushman-is-expected-to-set-ipo-pricing-1532094284?mod=article_inline,1032684,260,text/html
https://www.wsj.com/articles/SB10001424052970204707104578090961930797812?mod=article_inline,1029213,258,text/html
https://www.wsj.com/articles/is-that-dog-on-your-flight-really-a-service-pet-1485970622?mod=article_inline,1031669,259,text/html
https://www.wsj.com/articles/white-house-ambitions-cast-shadow-over-cuomos-run-for-third-term-1536422400?mod=article_inline,1032072,259,text/html
https://www.wsj.com/articles/when-your-workout-is-also-your-vacation-1518013800,952371,32,text/html
https://www.wsj.com/articles/facebook-to-release-russian-linked-ads-to-capitol-hill-investigators-1506022583?mod=article_inline,1038480,266,text/html
https://www.wsj.com/articles/how-wechat-founders-obsession-with-qr-codes-reshapes-chinese-internet-1485364619,1033367,261,text/html
https://www.wsj.com/articles/dogs-death-on-united-flight-sparks-calls-for-new-rules-on-flying-with-animals-1521049004?mod=article_inline&page=1&pos=10,1036403,263,text/html
https://www.wsj.com/articles/atlantic-city-stabilizes-after-state-takeover-but-unhappiness-remains-1497186002?mod=article_inline&page=1&pos=6,1033369,261,text/html
https://www.wsj.com/articles/cushman-wakefield-sets-ipo-price-between-16-and-18-1532362497?mod=article_inline,1032240,258,text/html
https://www.wsj.com/articles/amazon-to-launch-delivery-service-that-would-vie-with-fedex-ups-1518175920?mod=article_inline,1034719,262,text/html
https://www.wsj.com/articles/marriott-completes-acquisition-of-starwood-hotels-resorts-1474605000?mod=article_inline,1033283,259,text/html
https://www.wsj.com/articles/abraaj-investors-hire-auditor-to-trace-money-1517598630?mod=article_inline,1036910,262,text/html
https://www.wsj.com/amp/articles/how-wechat-founders-obsession-with-qr-codes-reshapes-chinese-internet-1485364619,52139,30,text/html
https://www.wsj.com/articles/all-eyes-and-iphones-on-cara-delevingne-1432216842?mod=article_inline,1065789,269,text/html
https://www.wsj.com/articles/gyms-ditch-machines-to-make-space-for-free-weights-1514030400,955866,36,text/html
https://www.wsj.com/articles/abraaj-pushed-to-restructure-1-billion-debt-1528749673?mod=article_inline,1032263,260,text/html
https://www.wsj.com/articles/bank-of-japan-sticks-to-ultra-easy-money-policy-defying-expectations-1533013091,1033114,259,text/html
https://www.wsj.com/articles/fully-autonomous-robots-the-warehouse-workers-of-the-near-future-1474383024?mod=article_inline,1036238,260,text/html
https://www.wsj.com/amp/articles/bank-of-japan-sticks-to-ultra-easy-money-policy-defying-expectations-1533013091,52019,30,text/html
https://www.wsj.com/articles/disney-fires-guardian-of-the-galaxy-director-over-offensive-tweets-1532129576?mod=article_inline,1033357,260,text/html
https://www.wsj.com/articles/kuwait-pension-fund-tries-to-force-abraaj-into-bankruptcy-1527717453?mod=article_inline,1032184,260,text/html
https://www.wsj.com/articles/im-running-in-the-serengeti-with-lionsplease-donate-1534166714,954366,33,text/html
https://www.wsj.com/articles/stephen-shores-never-before-seen-photos-of-andy-warhols-factory-1475075231?mod=article_inline,1063935,267,text/html
https://www.wsj.com/articles/mall-landlords-lure-medical-providers-as-retailers-bolt-1490698804?mod=article_inline,1032903,262,text/html
https://www.wsj.com/articles/the-armys-radical-fitness-shift-1509377795,954309,35,text/html
https://www.wsj.com/articles/cerberus-bids-125-million-for-abraajs-private-equity-business-1528146632?mod=article_inline,1033629,260,text/html
https://www.wsj.com/articles/black-panther-review-an-epic-to-pounce-on-1518468626?mod=article_inline,1032372,261,text/html
https://www.wsj.com/amp/articles/tom-wolfe-and-the-legacy-of-new-journalism-1526425288,51568,32,text/html
https://www.wsj.com/articles/who-pays-on-the-first-date-no-one-knows-anymore-and-its-really-awkward-1498488525?mod=article_inline,1033328,263,text/html
https://www.wsj.com/articles/coco-review-delight-of-the-living-dead-1511299118?mod=article_inline,1034381,261,text/html
https://www.wsj.com/amp/articles/the-horses-that-changed-history-1529414801,79762,37,text/html
https://www.wsj.com/articles/abraaj-founder-scrambles-as-empire-teeters-1528635601?mod=article_inline,1035619,262,text/html
https://www.wsj.com/articles/vacancies-hurt-retail-property-market-1483677002?mod=article_inline,1031652,261,text/html
https://www.wsj.com/articles/two-new-books-look-at-mythology-with-fresh-eyes-1522676182?mod=article_inline,1030944,258,text/html
https://www.wsj.com/articles/connecticut-wants-to-borrow-500-million-in-return-it-promises-thrift-1528218521?mod=article_inline,1032981,261,text/html
https://www.wsj.com/articles/torrid-box-office-run-of-black-panther-underscores-a-growing-hollywood-problem-1522600746?mod=article_inline,1035494,260,text/html
https://www.wsj.com/articles/whats-a-wedding-without-18-000-cookies-in-150-varieties-made-by-45-helpers-1499437794?mod=article_inline,1032197,260,text/html
https://www.wsj.com/articles/next-worry-for-facebook-disenchanted-users-1521717883?mod=article_inline&tesla=y,1034670,260,text/html
https://www.wsj.com/articles/connecticut-gop-takes-aim-at-malloys-record-for-2018-1511784000?mod=article_inline,1031240,259,text/html
https://www.wsj.com/articles/would-you-rather-have-1-million-or-5-000-monthly-in-retirement-1490582208?mod=article_inline,1055638,289,text/html
https://www.wsj.com/articles/the-calculated-rise-of-frances-emmanuel-macron-1493404345?mod=article_inline,1036053,262,text/html
https://www.wsj.com/articles/nisreens-choice-women-rescued-from-islamic-state-are-told-to-leave-children-behind-1535025600?mod=article_inline,1034095,258,text/html
https://www.wsj.com/amp/articles/an-excerpt-from-winter-1515464951,45443,25,text/html
https://www.wsj.com/articles/zuckerberg-says-facebook-probe-into-apps-wont-uncover-all-data-abuse-1521775456?mod=article_inline,1035821,261,text/html
https://www.wsj.com/amp/articles/how-to-get-off-the-beaten-path-in-paris-1529425355,56328,33,text/html
https://www.wsj.com/articles/in-tv-ratings-game-networks-try-to-dissguys-bad-newz-from-nielsen-1499350955?mod=article_inline,1033835,261,text/html
https://www.wsj.com/articles/u-k-authorities-raid-cambridge-analytica-office-in-london-1521858366?mod=article_inline,1030325,258,text/html
https://www.wsj.com/amp/articles/whats-behind-airport-codes-1529502300,45393,30,text/html
https://www.wsj.com/articles/walgreens-has-made-takeover-approach-to-amerisourcebergen-1518480542,1034622,261,text/html
https://www.wsj.com/articles/macrons-lonely-road-saving-globalism-from-itself-1524216601?mod=article_inline,1034613,262,text/html
https://www.wsj.com/articles/financial-advisers-put-faith-in-religion-based-investing-1490363559?mod=article_inline,1057045,291,text/html
https://www.wsj.com/articles/two-more-senior-executives-to-exit-from-under-armour-1509567432?mod=article_inline,1033278,262,text/html
